,Unnamed: 0,time,shoulder_qpos,shoulder_qvel,shoulder_effort,elbow_qpos,elbow_qvel,elbow_effort
0,0,0.0040092468261718,1.75177508989443,-3.909234523773194,0.5653878450393677,0.3385509476065635,0.2966929972171783,0.0267312880605459
1,1,0.0142292976379394,1.7112095991717735,-4.191756725311279,0.6004854440689087,0.3409569188952446,0.190218836069107,0.037659652531147
2,2,0.0267741680145263,1.663976017628805,-4.431885242462158,0.6153639554977417,0.342483825981617,0.109266310930252,0.050576128065586
3,3,0.0385653972625732,1.6189549604998987,-4.61759090423584,0.6385453939437866,0.3431558087468147,0.0092633627355098,0.0717047825455665
4,4,0.0504343509674072,1.57135516801943,-4.835870265960693,0.6106992959976196,0.3430570438504219,-0.0388673990964889,0.0759282186627388
5,5,0.0625746250152587,1.4681828657733362,-5.365803241729736,0.6421252489089966,0.3407702371478081,-0.1552978307008743,0.0958771482110023
6,6,0.0766022205352783,1.4130414167987233,-5.536506175994873,0.7191547155380249,0.3380365595221519,-0.3198138177394867,0.1369213461875915
7,7,0.0900514125823974,1.3561833540545862,-5.760846614837647,0.60480797290802,0.3344118520617485,-0.410579115152359,0.1183159127831459
8,8,0.1032354831695556,1.2390187422381764,-5.973918914794922,0.623733639717102,0.3230540975928306,-0.6946237087249756,0.1713795363903045
9,9,0.115570068359375,1.1780522505389648,-6.200781345367432,0.7313545942306519,0.3150720670819282,-0.8450121879577637,0.1700589954853058
10,10,0.1290626525878906,1.1163647810565358,-6.176669597625732,0.6493016481399536,0.305186964571476,-1.050249099731445,0.1926771700382232
11,11,0.1426053047180175,0.9950345198260706,-6.428564548492432,0.6600996255874634,0.2812333330512047,-1.337699055671692,0.2117040157318115
12,12,0.1554398536682129,0.9171422163592736,-6.522735118865967,0.7384809255599976,0.2657887265086174,-1.4550079107284546,0.1901174485683441
13,13,0.1685259342193603,0.8577817122088867,-6.5996928215026855,0.7010051012039185,0.2508082315325737,-1.5392249822616575,0.2227283418178558
14,14,0.1810805797576904,0.7902119795428675,-6.867510318756104,0.7565596103668213,0.2370465025305748,-1.5707980394363403,0.202053427696228
15,15,0.1926722526550293,0.65131122270693,-7.048640251159668,0.7840427160263062,0.2047950476408004,-1.625379204750061,0.2164860218763351
16,16,0.2047076225280761,0.5803273359881764,-7.188423156738281,0.7614454030990601,0.1886035725474357,-1.600890874862671,0.2092016637325287
17,17,0.2147390842437744,0.5092480818377894,-7.131853103637695,0.7776340246200562,0.1724054664373397,-1.610493302345276,0.218695268034935
18,18,0.2262353897094726,0.4375470320331018,-7.148878574371338,0.756119430065155,0.1541588231921196,-1.658320426940918,0.1845161020755767
19,19,0.2376520633697509,0.3658688704120081,-7.222999572753906,0.7906850576400757,0.139419823884964,-1.6396328210830688,0.2073045670986175
20,20,0.24869966506958,0.2944119612323241,-7.117905616760254,0.7625927925109863,0.1213031113147735,-1.6412560939788818,0.2062244564294815
21,21,0.2604265213012695,0.2232220808612304,-7.059223651885986,0.7598922848701477,0.1048097535967826,-1.6661932468414309,0.2199742197990417
22,22,0.2719349861145019,0.0828564802752893,-6.907978057861328,0.7391563653945923,0.0903911925852298,-1.634919047355652,0.2054223269224167
23,23,0.2834014892578125,0.0057449340820276,-7.036748886108398,0.7997210025787354,0.0588628649711608,-1.5557554960250854,0.1839215457439422
24,24,0.2953550815582275,-0.0569648742675781,-7.029611110687256,0.769433319568634,0.042035274207592,-1.5084223747253418,0.179815724492073
25,25,0.3079216480255127,-0.1255569458007812,-6.837867259979248,0.7016538977622986,0.0286442935466766,-1.476351618766785,0.1489778012037277
26,26,0.3201372623443603,-0.193359375,-6.733802795410156,0.7266920208930969,0.0120967477560043,-1.4853699207305908,0.2106791883707046
27,27,0.3317525386810303,-0.3232612609863281,-6.301455020904541,0.6683775186538696,-0.0155331045389175,-1.439972162246704,0.1751993000507354
28,28,0.3440108299255371,-0.38543701171875,-6.166604518890381,0.6022524237632751,-0.0318628326058387,-1.5017277002334597,0.2102280557155609
29,29,0.3561880588531494,-0.451202392578125,-5.864628791809082,0.5458405017852783,-0.0449544116854667,-1.4969648122787476,0.1882451176643371
30,30,0.3678860664367676,-0.5033912658691442,-5.681931972503662,0.5630388259887695,-0.0614067837595939,-1.472273349761963,0.1666397750377655
31,31,0.379418134689331,-0.5586013793945312,-5.384099960327148,0.5393108129501343,-0.0769609734416008,-1.585450530052185,0.233081966638565
32,32,0.3915619850158691,-0.6118583679199183,-5.273149013519287,0.5548235177993774,-0.1062461361289024,-1.5619741678237915,0.1957646906375885
33,33,0.4016706943511963,-0.6621170043945312,-4.930431365966797,0.5205061435699463,-0.1223245188593864,-1.5916600227355957,0.2302698194980621
34,34,0.413278579711914,-0.7099990844726562,-4.696701526641846,0.4909285604953766,-0.1401053890585899,-1.6194889545440674,0.215345412492752
35,35,0.4247105121612549,-0.7990646362304688,-4.186658382415772,0.4422291815280914,-0.1549626067280769,-1.6225508451461792,0.2153548002243042
36,36,0.4363198280334472,-0.8401260375976562,-3.9823813438415527,0.4758831560611725,-0.1720588877797126,-1.7012313604354858,0.2506996095180511
37,37,0.4478199481964111,-0.8784980773925781,-3.766879558563232,0.4487421810626983,-0.1906372383236885,-1.6876577138900757,0.2437568604946136
38,38,0.4599702358245849,-0.9175300598144532,-3.473888397216797,0.4098310768604278,-0.2079952135682106,-1.7795624732971191,0.2439654767513275
39,39,0.4731259346008301,-0.97711181640625,-2.928568124771118,0.3497871458530426,-0.2416627183556556,-1.838404893875122,0.276100754737854
40,40,0.4862527847290039,-1.0045318603515625,-2.631744384765625,0.330702930688858,-0.2620147839188576,-1.9228501319885247,0.2921558618545532
41,41,0.4990427494049072,-1.029216766357422,-2.345299005508423,0.2928432524204254,-0.2809177413582802,-1.8938707113265991,0.2604837119579315
42,42,0.5118165016174316,-1.0680656433105469,-1.833683729171753,0.2799841463565826,-0.3186587169766426,-2.01136326789856,0.2961508631706238
43,43,0.5267608165740967,-1.0859947204589844,-1.5300253629684448,0.2306839525699615,-0.3408548310399055,-2.1052892208099365,0.2851317524909973
44,44,0.5399014949798584,-1.1002578735351562,-1.1848890781402588,0.1874836981296539,-0.3621253445744514,-2.1489005088806152,0.3044704794883728
45,45,0.5527091026306152,-1.109516143798828,-0.953716516494751,0.1659795343875885,-0.4033963158726692,-2.249216318130493,0.3021381497383117
46,46,0.564842700958252,-1.1222267150878906,-0.3864002525806427,0.0885995849967002,-0.4274820759892463,-2.14655876159668,0.2727274000644684
47,47,0.5775744915008545,-1.124614715576172,-0.1738786250352859,0.1031192764639854,-0.4477481916546821,-2.259091854095459,0.3059683442115783
48,48,0.5907797813415527,-1.1247444152832031,0.0780220255255699,0.0587090477347373,-0.4699580743908882,-2.177126407623291,0.2827034592628479
49,49,0.604447603225708,-1.1167640686035156,0.5861133337020874,-0.0201395526528358,-0.5141054466366768,-2.096693992614746,0.2849898934364319
50,50,0.6167426109313965,-1.110065460205078,0.7865132093429565,-0.0286260619759559,-0.5374114587903023,-2.126672506332397,0.2774212956428528
51,51,0.629349946975708,-1.1006622314453125,1.019465088844299,-0.040241815149784,-0.5579717233777046,-1.9807710647583008,0.2679626047611236
52,52,0.6431047916412354,-1.075531005859375,1.4359396696090698,-0.0741711631417274,-0.5964716747403145,-1.8856050968170168,0.2804837822914123
53,53,0.6564242839813232,-1.0616455078125,1.6114020347595217,-0.0771418586373329,-0.6124117448925972,-1.7621467113494873,0.2277622520923614
54,54,0.6687006950378418,-1.0422134399414062,1.869129300117493,-0.1050380244851112,-0.6293383315205574,-1.6696090698242188,0.2395741045475006
55,55,0.6821599006652832,-1.0224723815917969,2.06912899017334,-0.1206258311867713,-0.6454528644680977,-1.5723752975463867,0.2323059141635894
56,56,0.6944990158081055,-0.9775466918945312,2.4273486137390137,-0.1628914773464203,-0.6755297258496284,-1.3381619453430176,0.210305243730545
57,57,0.7067022323608398,-0.9525833129882812,2.5424931049346924,-0.1688871085643768,-0.6869512274861336,-1.2383625507354736,0.1912627518177032
58,58,0.7197480201721191,-0.928668975830078,2.687785148620605,-0.1560238301753997,-0.6982163265347481,-1.064709186553955,0.202707439661026
59,59,0.7317533493041992,-0.867919921875,2.9920482635498047,-0.2069971263408661,-0.7169627025723457,-0.7531483173370361,0.1266626417636871
60,60,0.7442407608032227,-0.8365936279296875,3.199193000793457,-0.2471682727336883,-0.7231950834393501,-0.6263629198074341,0.1354787647724151
61,61,0.7579786777496338,-0.8043937683105469,3.230653762817383,-0.2384940087795257,-0.728470928966999,-0.4674473702907562,0.1075784340500831
62,62,0.7700788974761963,-0.7704353332519567,3.3992812633514404,-0.3014836013317108,-0.7322830036282539,-0.3163513243198395,0.0988707914948463
63,63,0.7824885845184326,-0.6998634338378906,3.61556887626648,-0.2920124232769012,-0.7344420030713081,0.0551193840801715,0.0509224310517311
64,64,0.7945630550384521,-0.6631355285644496,3.6505918502807617,-0.3235593736171722,-0.7330248430371284,0.1810290515422821,0.0263224001973867
65,65,0.8076207637786865,-0.625106811523434,3.840909957885742,-0.3273812234401703,-0.7301437929272652,0.330999344587326,0.0073550106026232
66,66,0.8203146457672119,-0.5864639282226562,3.925784826278688,-0.3373530805110931,-0.7255570963025093,0.5054840445518494,-0.0141366366297006
67,67,0.8323428630828857,-0.5066642761230469,4.105053901672363,-0.3462025821208954,-0.7127924039959908,0.8083288073539734,-0.0353988036513328
68,68,0.8452372550964355,-0.4653968811035156,4.139277935028076,-0.3485182225704193,-0.703811414539814,0.9709964394569396,-0.0576289519667625
69,69,0.8578979969024658,-0.4236869812011719,4.149848461151123,-0.3676712810993194,-0.6922007277607918,1.1308746337890625,-0.0466765984892845
70,70,0.8699536323547363,-0.3816909790039062,4.175499439239502,-0.3681093752384186,-0.6810761168599129,1.278325438499451,-0.1005329713225364
71,71,0.8826220035552979,-0.3349685668945312,4.204967498779297,-0.3309172689914703,-0.6521683409810066,1.5694067478179932,-0.0886126384139061
72,72,0.8949177265167236,-0.2538070678710937,4.3317742347717285,-0.3107065260410309,-0.6330189779400826,1.8088228702545168,-0.1583697497844696
73,73,0.9077103137969972,-0.211456298828125,4.263143539428711,-0.3077838122844696,-0.616356261074543,1.890770435333252,-0.1096328124403953
74,74,0.9198851585388184,-0.1649551391601562,4.305432319641113,-0.3246535658836365,-0.5936675146222115,2.1192944049835205,-0.1761521995067596
75,75,0.932790756225586,-0.1273155212402343,4.19645881652832,-0.2729668021202087,-0.5484237745404243,2.370053291320801,-0.2088465392589569
76,76,0.9464526176452636,-0.0450553894043004,4.059375286102295,-0.3343844711780548,-0.5265539959073067,2.431779861450196,-0.1748879849910736
77,77,0.9590356349945068,-0.0051498413085937,4.014827728271484,-0.3228026330471039,-0.501227505505085,2.574113368988037,-0.2558102309703827
78,78,0.9727261066436768,0.0721715132342737,3.779381513595581,-0.2717855274677276,-0.4495391324162483,2.6520588397979736,-0.1985075175762176
79,79,0.9842681884765624,0.1094144026385741,3.6958067417144775,-0.2574681937694549,-0.4228184893727302,2.673303604125977,-0.2129813134670257
80,80,0.9964382648468018,0.1454480330096643,3.563463926315308,-0.2795319557189941,-0.3934087827801704,2.648874044418335,-0.2165841162204742
81,81,1.0079989433288574,0.1806233564959924,3.4481232166290283,-0.2230918705463409,-0.3691457584500313,2.6941020488739014,-0.2220915853977203
82,82,1.0191991329193115,0.2184155623065358,3.366422414779663,-0.2299157083034515,-0.3397351279854774,2.646135091781616,-0.1781236231327057
83,83,1.0310101509094238,0.2482159773456054,3.285841226577759,-0.2374884784221649,-0.3129331842064857,2.7094054222106934,-0.2427946627140045
84,84,1.042200803756714,0.2835972944842737,3.1796681880950928,-0.2169011831283569,-0.2624693289399147,2.7089955806732178,-0.2800555825233459
