,time,shoulder_qpos,shoulder_qvel,shoulder_effort,elbow_qpos,elbow_qvel,elbow_effort
3324,0.0748436450958252,-3.126389980316164,-0.008964367210865,0.0894340500235557,2.1306802446590787,-0.0346588380634784,0.1211176291108131
3325,0.0867924690246582,-3.1264319419860858,-0.0150444293394684,0.0937232002615928,2.130684059356348,0.0183865427970886,0.115910567343235
3326,0.0980255603790283,-3.1263613700866717,0.0069760661572217,0.0856288895010948,2.130615871642723,-0.0271418802440166,0.1266250908374786
3327,0.1094624996185302,-3.126409053802492,-0.0201332494616508,0.0768002495169639,2.130530994628563,-0.0230645090341568,0.1192484274506568
3328,0.1201629638671875,-3.126246929168703,0.0379543676972389,0.0733622536063194,2.130557220672264,-0.0238135997205972,0.1172123327851295
3329,0.1326780319213867,-3.126285076141361,-0.0067366436123847,0.0783523544669151,2.1305066759334945,-0.0086163915693759,0.1168117895722389
3330,0.143991470336914,-3.1262793540954608,-0.0126500092446804,0.0784191116690635,2.130479496215477,-0.006956054829061,0.1039944067597389
3331,0.1563291549682617,-3.1261992454528826,-0.0015187885146588,0.0753149017691612,2.130326908324852,-0.0137726860120892,0.1183805838227272
3332,0.1673212051391601,-3.126166820526125,0.01489819586277,0.0670370087027549,2.130135219787256,0.0006148871034383,0.1153765097260475
3333,0.179434061050415,-3.126159191131592,0.0206302385777235,0.068272016942501,2.129822414611473,-0.0266678184270858,0.1205168142914772
3334,0.1910922527313232,-3.126223087310793,-0.0064677447080612,0.0763663277029991,2.1296755487667465,-0.0287993010133504,0.1211843863129615
3335,0.2027153968811035,-3.126331806182865,-0.0067398268729448,0.0837763771414756,2.129201095794336,-0.0285436771810054,0.1108370199799537
3336,0.2131762504577636,-3.1264834403991717,-0.0116051416844129,0.0977787002921104,2.1289521867977506,-0.02546695061028,0.1253233253955841
3337,0.2241907119750976,-3.1265540122985858,-0.0348969586193561,0.0950750336050987,2.1289889032589357,-0.0120792761445045,0.1122389212250709
3338,0.2363452911376953,-3.1265358924865723,0.001361523522064,0.0937232002615928,2.128798168395651,-0.0316741988062858,0.1193485632538795
3339,0.2478704452514648,-3.1266350746154803,-0.0251458026468753,0.0973447784781456,2.1288792307125473,-0.008105881512165,0.1078997030854225
3340,0.257986307144165,-3.1265368461608904,0.0158874355256557,0.0897678360342979,2.128822010253563,-0.0039115226827561,0.1061306372284889
3341,0.269080638885498,-3.126606464385988,0.0046452130191028,0.0895341858267784,2.128871124480858,-0.0047390647232532,0.102792777121067
3342,0.2808794975280761,-3.1266655921936053,0.0158391445875167,0.0878485664725303,2.1288477594601076,0.0165447313338518,0.102792777121067
3343,0.2920854091644287,-3.1269192695617694,-0.0204403437674045,0.101984404027462,2.1288658792721176,0.0077290646731853,0.1069651022553443
3344,0.303901195526123,-3.127068996429445,-0.0205970406532287,0.0957259163260459,2.1289450342403793,0.0316724926233291,0.1028261557221412
3345,0.3161318302154541,-3.1271405220031774,-0.0118910800665616,0.1015171036124229,2.1287886316524887,-0.0071097128093242,0.107365645468235
3346,0.328031063079834,-3.127359867095949,-0.0154422204941511,0.1040538772940635,2.128811519836084,-0.005710900761187,0.1090011969208717
3347,0.3397140502929687,-3.1273207664489764,0.0127339623868465,0.093906782567501,2.128937881683008,0.0205277986824512,0.0958834066987037
3348,0.351557970046997,-3.127871990203861,-0.040071066468954,0.1122817024588584,2.130350750182764,0.1183680742979049,0.0682125464081764
3349,0.3630797863006592,-3.128249645233156,-0.0595981776714324,0.106573961675167,2.1322910005794906,0.2483028173446655,0.0329981222748756
3350,0.404386043548584,-3.132021427154543,-0.0901030898094177,0.1194080337882042,2.1530238802181625,0.7244611978530884,0.0011215568520128
3351,0.4410340785980224,-3.131747722625734,0.0863302424550056,0.0359281525015831,2.1811968500362777,0.9767205119132996,-0.0252475384622812
3352,0.4520857334136963,-3.1304364204406774,0.0919167697429657,0.0158843025565147,2.1967393572079086,1.13250732421875,-0.0424375161528587
3353,0.4642198085784912,-3.1289639472961444,0.1391124725341797,0.0250133499503135,2.2095257456051254,1.2109167575836182,-0.0578250512480735
3354,0.4758691787719726,-3.1278004646301287,0.1746444851160049,0.0088747963309288,2.220448177550928,1.2583128213882446,-0.0606622323393821
3355,0.4869840145111084,-3.126124858856203,0.1652172654867172,0.0252303108572959,2.2319442445980453,1.297661542892456,-0.0422038659453392
3356,0.4982783794403076,-3.1235089302063006,0.2544633746147156,0.0093087181448936,2.2464610750423812,1.355578064918518,-0.0785865411162376
3357,0.5094699859619141,-3.121070384979248,0.2599600553512573,0.0097927078604698,2.2603918726192855,1.4119704961776731,-0.0801553353667259
3358,0.5213756561279297,-3.118577480316164,0.2565191984176636,0.0210246071219444,2.2897755319820785,1.4908088445663452,-0.0912370309233665
3359,0.5338249206542969,-3.1124796867370623,0.3410616219043731,0.0067051872611045,2.3051306421505355,1.5669631958007812,-0.0955094918608665
3360,0.5449779033660889,-3.109382152557375,0.3487125635147095,0.0161012634634971,2.319068592284813,1.566460371017456,-0.0923385247588157
3361,0.5566518306732178,-3.1055598258972186,0.3911482095718384,0.006321333348751,2.3366305048214357,1.6230711936950684,-0.1051392182707786
3362,0.5694317817687988,-3.1011977195739764,0.4034425020217895,0.0071557983756065,2.352857273315088,1.6195751428604126,-0.0921883210539817
3363,0.5818774700164795,-3.0970082283020037,0.4233736991882324,0.0163182243704795,2.369314830993309,1.6564701795578003,-0.0922717675566673
3364,0.594918966293335,-3.087071895599367,0.5167133808135986,-0.0231686607003211,2.402203243468895,1.65287446975708,-0.0830592736601829
3365,0.6075282096862793,-3.0818171501159686,0.515356183052063,0.0203904137015342,2.419871013854637,1.588258981704712,-0.066436730325222
3366,0.6205108165740967,-3.0760989189147967,0.6047202348709106,-0.0291768088936805,2.434390466903343,1.5974472761154177,-0.0906028375029563
3367,0.6331524848937988,-3.064869403839113,0.6027973294258118,-0.0115695968270301,2.466217916701927,1.5620578527450562,-0.0807394608855247
3368,0.6442313194274902,-3.057720661163332,0.6917283535003662,-0.0274745002388954,2.48154489347805,1.4919501543045044,-0.0687398537993431
3369,0.6558916568756104,-3.0508656501770037,0.726516604423523,-0.0430789962410926,2.4967295343624496,1.478162169456482,-0.0506653413176536
3370,0.6695632934570312,-3.0438017845153826,0.7106083035469055,-0.0080147758126258,2.5113543684231185,1.4756673574447632,-0.0552548989653587
3371,0.6821777820587158,-3.028876781463625,0.8291590809822083,-0.0364700332283973,2.525431555007591,1.395182967185974,-0.0413360223174095
3372,0.6942203044891357,-3.020029544830324,0.8112767338752747,-0.019330121576786,2.5524737055050277,1.3208470344543457,-0.0526346787810325
3373,0.7058107852935791,-3.011413097381592,0.8961046934127808,-0.0464335456490516,2.565021675323143,1.2312103509902954,-0.0516833886504173
3374,0.7183589935302734,-3.002449512481693,0.9243167638778688,-0.0329819694161415,2.576910894607199,1.1658905744552612,-0.001465284731239
3375,0.7299785614013672,-2.9929852485656774,0.9708725214004515,-0.0602355971932411,2.5880889112698,1.0706489086151123,-0.0041522621177136
3376,0.7415904998779297,-2.972795009613039,1.0216349363327026,-0.0670782104134559,2.608359258865013,0.93809711933136,0.0360021963715553
3377,0.7530965805053711,-2.9630560874938983,1.08930766582489,-0.0687471404671669,2.6171631033169174,0.8182400465011597,0.0297437068074941
3378,0.7642166614532471,-2.950500011444092,1.1464368104934692,-0.0806466117501258,2.6249639208065414,0.7147612571716309,0.044814147055149
3379,0.7757856845855713,-2.938510417938234,1.2161892652511597,-0.0912443175911903,2.6324109251247787,0.6481104493141174,0.0438795462250709
3380,0.7873196601867676,-2.925939083099367,1.270857334136963,-0.092579461634159,2.6382004434811037,0.5498185157775879,0.0552783384919166
3381,0.799147367477417,-2.9128470420837402,1.3619420528411863,-0.1262417733669281,2.642805975173607,0.4816254675388336,0.0686631575226783
3382,0.8109362125396729,-2.900559902191164,1.3842175006866455,-0.1252070367336273,2.6474510843502426,0.3974920213222503,0.0662265196442604
3383,0.822059154510498,-2.884594440460207,1.445216417312622,-0.1190153136849403,2.6505874807583236,0.2817136645317077,0.1022920981049537
3384,0.8339786529541016,-2.8533673286438006,1.6269891262054443,-0.1399436891078949,2.654506366943016,0.1396200656890869,0.080812968313694
3385,0.8460049629211426,-2.836808681488039,1.6469249725341797,-0.1606050431728363,2.654931467269556,0.0450059249997139,0.1326999962329864
3386,0.8572194576263428,-2.820850849151613,1.8028267621994016,-0.1880756318569183,2.654807012771263,-0.0519547648727893,0.1283941566944122
3387,0.8682723045349121,-2.802524089813234,1.880892992019653,-0.2093711793422699,2.653958481048239,-0.1323576271533966,0.1534281075000763
3388,0.8788022994995117,-2.781407833099367,1.955857276916504,-0.191380113363266,2.6526550466762906,-0.1750480979681015,0.1412282288074493
3389,0.890207052230835,-2.7611269950866717,2.09438419342041,-0.2137270867824554,2.650854032729759,-0.2028866112232208,0.139509230852127
3390,0.9020020961761476,-2.71830415725708,2.2364730834960938,-0.2267614305019378,2.6456412489162826,-0.2911098897457123,0.1457009613513946
3391,0.9136955738067628,-2.695219516754152,2.3593006134033203,-0.2190509736537933,2.6422328169094467,-0.3671810030937195,0.1549635231494903
3392,0.9267899990081788,-2.6715970039367694,2.38983154296875,-0.2248588502407074,2.6382202322231674,-0.4188963770866394,0.1619897186756134
3393,0.9382386207580566,-2.646676540374756,2.497379779815674,-0.1834860742092132,2.633485239242212,-0.4974805116653442,0.1824174225330352
3394,0.9512555599212646,-2.6205554008483904,2.686692953109741,-0.2689853608608246,2.6274501497494107,-0.5531599521636963,0.1902447044849395
3395,0.962285041809082,-2.590875148773197,2.7381598949432373,-0.194284051656723,2.614082258437767,-0.7178840637207031,0.1964531242847442
3396,0.9731581211090088,-2.5352730751037598,3.10266637802124,-0.2619758546352386,2.606101196502344,-0.8165397644042969,0.1999745666980743
3397,0.985140323638916,-2.5049223899841326,3.0477089881896973,-0.202528566122055,2.5982679540859586,-0.908682107925415,0.1984224617481231
3398,0.9970698356628418,-2.476339817047121,3.1732778549194336,-0.2390280663967132,2.589752834533348,-0.9797994494438172,0.1920972168445587
3399,1.0087902545928955,-2.4432206153869647,3.374600887298584,-0.2535477578639984,2.57834665129055,-1.062508225440979,0.2268610298633575
3400,1.0203430652618408,-2.4055609703063983,3.5030288696289062,-0.2599898278713226,2.567218464110983,-1.1626750230789185,0.2219543755054474
3401,1.033198595046997,-2.3290915489196813,3.616018533706665,-0.3069034516811371,2.540030639861717,-1.412709355354309,0.3015123009681701
3402,1.0449025630950928,-2.294103145599367,3.9557578563690186,-0.3866115510463714,2.5270146543728256,-1.4900405406951904,0.242498904466629
3403,1.0562434196472168,-2.2547583580017108,4.068031311035156,-0.3346243798732757,2.5098191911922836,-1.5902233123779297,0.2429495155811309
3404,1.0689387321472168,-2.2133917808532733,4.280215263366699,-0.4048028886318207,2.494277637694969,-1.7631373405456543,0.2927837967872619
3405,1.080181360244751,-2.170812129974367,4.301971912384033,-0.4003635346889496,2.4757355863796615,-1.898369550704956,0.2824030518531799
3406,1.091134786605835,-2.1310601234436053,4.371155261993408,-0.4000297486782074,2.455696266387596,-2.047985792160034,0.292182981967926
3407,1.1026902198791504,-2.03295946121216,4.714258193969727,-0.4404846131801605,2.4107541258083707,-2.382323741912842,0.3008113503456116
3408,1.1150281429290771,-1.9886641502380389,4.829775333404541,-0.4406515061855316,2.388226431106224,-2.569303035736084,0.3578053116798401
3409,1.1265885829925537,-1.9381737709045428,5.089240074157715,-0.4944911897182464,2.3614868337856674,-2.7559704780578613,0.3590570092201233
3410,1.138059377670288,-1.8808426856994647,5.227146625518799,-0.4502979218959808,2.3300196344601076,-2.9779837131500244,0.3958569169044494
3411,1.149430751800537,-1.826564311981203,5.495555400848389,-0.4450241029262543,2.299368541930809,-3.193028688430786,0.3893147110939026
3412,1.1609094142913818,-1.7186789512634277,5.792733669281006,-0.4421535432338714,2.2666742021786117,-3.299514055252075,0.4012976288795471
3413,1.1726677417755127,-1.654151439666748,5.9128899574279785,-0.4940238893032074,2.193789642547264,-3.876136779785156,0.494824469089508
3414,1.184186935424805,-1.5999956130981463,6.026738166809082,-0.465284913778305,2.1542851145016098,-4.0785088539123535,0.4928885102272033
3415,1.1965749263763428,-1.533032894134525,6.067736625671387,-0.505038857460022,2.1120387727962875,-4.316624641418457,0.5057726502418518
3416,1.2087714672088623,-1.4708881378173846,6.218512058258057,-0.4943910539150238,2.0669953043209457,-4.629633903503418,0.5975304245948792
